symbol,sector,industry,market_cap_B,last_price,change_pct,volume_vs_avg,data_days,data_completeness,indicators_used,bullish_score,bearish_score,net_score,pct_from_52w_high,volatility,day_change,bull_price_above_10ma,bull_price_above_20ma,bull_strong_volume_today,bull_bullish_spike_recent,bull_healthy_volume,bull_rsi_bullish,bull_macd_bullish,bull_bullish_momentum,bull_near_52w_high,bull_bullish_gap,bull_strong_range,bull_positive_day,bear_price_below_10ma,bear_price_below_20ma,bear_strong_volume_today,bear_bearish_spike_recent,bear_distribution_volume,bear_rsi_bearish,bear_macd_bearish,bear_bearish_momentum,bear_far_from_52w_high,bear_bearish_gap,bear_strong_range,bear_negative_day,morning_momentum_rank
INVE,Industrials,Building Products & Equipment,0.08,3.8499999046325684,6.648199903351304,1.815433854907539,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,18.51851851851852,81.48148148148148,-2.777781122595069,5.640075165108187,1.5831119626240175,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,108.0
UNM,Financial Services,Insurance - Life,13.92,81.72000122070312,5.745344864829005,1.8854605313528827,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,18.51851851851852,81.48148148148148,-2.667934597659838,2.1912796037815037,0.9262689745498376,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,136.0
GATE,Financial Services,Shell Companies,0.12,11.0,0.64043634830524,1.3924050632911393,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,0.0,81.48148148148148,0.0,0.2922070490849482,0.09099389526938673,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1000.0
SSSS,Financial Services,Asset Management,0.13,6.559999942779541,19.926877411264044,4.104058345255958,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,18.51851851851852,81.48148148148148,-3.95314764191107,8.144599394946392,10.25210341292,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,28.0
FMX,Consumer Defensive,Beverages - Brewers,150.58,94.08999633789062,5.1637365084985065,1.9223912709389888,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,18.51851851851852,81.48148148148148,-2.8497699325911285,2.50595786198926,1.499460016621712,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,158.0
VSEC,Industrials,Aerospace & Defense,2.09,117.81999969482422,16.65346504438041,1.9138486564269404,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,18.51851851851852,81.48148148148148,-3.0288068355356246,4.99854574899921,6.508765837528108,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,34.0
MPW,Real Estate,REIT - Healthcare Facilities,2.82,5.579999923706055,16.98113094378271,3.21297867619253,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,18.51851851851852,81.48148148148148,-0.17889496616929623,3.289811422987087,12.27364505564459,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,33.0
ADT,Industrials,Security & Protection Services,6.91,8.119999885559082,7.835320840791171,2.725534829843486,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,18.51851851851852,81.48148148148148,-2.5210088843979572,2.722553973411781,2.4605639133257418,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,88.0
ERJ,Industrials,Aerospace & Defense,7.53,47.5,10.748427782594439,3.4265358514597306,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,18.51851851851852,81.48148148148148,-1.8595072262501566,3.109775055620007,9.195402298850585,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,58.0
IBIO,Healthcare,Biotechnology,0.03,5.050000190734863,34.30851605168941,4.991833132120647,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,18.51851851851852,81.48148148148148,-2.8846081544659063,10.240451568953361,33.245388959470844,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,8.0
CHE,Healthcare,Medical Care Facilities,8.42,586.1199951171875,7.38929234934087,2.036680421824851,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,18.51851851851852,81.48148148148148,-1.644514041148748,2.1213374581290445,3.0142231219810744,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,98.0
HHH,Real Estate,Real Estate - Diversified,3.83,77.41999816894531,4.480431529271489,0.8500900725449145,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,-4.678654265753924,3.080597937092984,1.6277210013154741,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,193.0
MFM,Financial Services,Asset Management,0.22,5.539999961853027,0.7272720336914062,0.6245905219480236,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",74.07407407407408,0.0,74.07407407407408,-0.18018429798489777,1.1838123912351795,0.18082733571946896,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,946.0
HLX,Energy,Oil & Gas Equipment & Services,1.22,8.619999885559082,2.253850219514786,1.3462769362065288,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,-11.58974476349659,3.2731172972799967,1.292592875660814,True,True,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,401.0
HBB,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0.23,20.1299991607666,12.458098266816764,1.5388683236382865,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-1.1782114314131231,5.289902588502719,7.417286054563821,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,51.0
QTI,Healthcare,Medical Devices,0.01,0.5699999928474426,39.024389712034704,6.819167610249405,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-9.881423036644177,10.29711556389184,27.23213733335479,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,5.0
HRTX,Healthcare,Biotechnology,0.26,2.049999952316284,19.883035472779852,4.553669055390481,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-5.963307819265163,6.306620571742387,8.465606763619782,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,29.0
MEG,Industrials,Waste Management,0.72,23.1299991607666,32.62613791551956,2.4078140726507455,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-6.696255318494126,6.046260044489253,22.25158069501083,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,9.0
AXS,Financial Services,Insurance - Specialty,7.55,96.27999877929688,2.4582287204278686,1.288536574081214,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,-0.5371944794081207,2.0795019009187556,1.82971514722432,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,368.0
HEI,Industrials,Aerospace & Defense,29.06,259.0199890136719,13.879970318317337,1.936183395291202,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-1.0694439814446843,2.7747447699508165,5.7224444953762665,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,43.0
AREN,Communication Services,Internet Content & Information,0.06,1.590000033378601,2.5806504705075506,0.46903052064631956,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,-11.173180599813204,10.96136409869762,0.632910771622841,True,True,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,350.0
RRGB,Consumer Cyclical,Restaurants,0.1,6.079999923706055,34.513273215982856,5.48254017089236,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-6.891275216597615,6.308738865639342,12.801485608762263,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,7.0
HDL,Consumer Cyclical,Restaurants,1.4,26.0,4.712042206560407,1.9520264681555004,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-13.15965418763354,4.294504962124667,4.0000000000000036,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,179.0
ECBK,Financial Services,Banks - Regional,0.12,14.829999923706055,0.8157708038605715,0.3119584055459272,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",74.07407407407408,0.0,74.07407407407408,-2.3699780554448324,1.3832967484106087,0.22979452430045288,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,891.0
HCI,Financial Services,Insurance - Property & Casualty,1.28,123.95999908447266,2.167639671744248,1.6551724137931034,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-1.642465853268149,2.6753466448887964,1.53165926994272,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,418.0
MQ,Technology,Software - Infrastructure,1.93,4.25,21.082621411605086,2.647049993880374,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,25.925925925925924,74.07407407407408,-2.857142857142858,5.016806546379538,6.117350276113109,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,False,25.0
ARIS,Utilities,Utilities - Regulated Water,1.62,30.979999542236328,20.732656767185276,2.2783333535851855,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-3.1875014305114746,5.933551828510235,15.252978085854952,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,26.0
ALL,Financial Services,Insurance - Property & Casualty,50.93,195.05999755859375,3.5185507299893004,0.7367266900012651,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,-1.9995959916545791,2.4047545440554154,2.409826381306135,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,258.0
RYAN,Financial Services,Insurance - Specialty,17.43,70.02999877929688,1.4927518540534424,1.007896755561572,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,-1.822519302378367,2.8045126248498042,0.7480889470371288,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,588.0
BUD,Consumer Defensive,Beverages - Brewers,97.79,59.5099983215332,1.3453628821648245,1.6527094412139887,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-1.3591968914865693,1.84362738901982,0.5576174630883779,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,630.0
HURN,Industrials,Consulting Services,2.25,149.5800018310547,0.9448030938540075,1.6556653161560522,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-2.724850312146765,3.4615978184242597,0.33539039029972795,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,806.0
MERC,Basic Materials,Paper & Paper Products,0.46,8.15999984741211,0.9900980750178201,0.7188838844337032,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,-1.4492740269210325,4.613094890262338,0.3690004003555236,True,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,787.0
GIFT,Communication Services,Internet Content & Information,0.02,1.5199999809265137,2.702700090373522,0.4547138358955362,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,-1.9354820846890552,9.257517367023492,1.3333320617675781,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,334.0
ECX,Consumer Cyclical,Auto Parts,0.55,2.390000104904175,2.5751151572007247,1.7678038090637573,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-4.016060411629196,7.077105705173937,0.0,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,351.0
AFL,Financial Services,Insurance - Life,59.65,107.43000030517578,1.5310488460080762,0.9475928523005429,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,-0.825321473634244,1.6296868782919103,0.9490717474238686,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,575.0
AMT,Real Estate,REIT - Specialty,86.43,203.97000122070312,1.6141112749097575,0.9388778771085312,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",77.77777777777779,7.4074074074074066,70.37037037037038,-1.1150448461327178,2.2878009434610136,1.9595091772786066,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,550.0
NXRT,Real Estate,REIT - Residential,2.04,41.70000076293945,2.88675553634663,0.9433099664736361,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",77.77777777777779,7.4074074074074066,70.37037037037038,-1.0441353419123889,2.7757802927829105,3.115732391242676,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,316.0
VIPS,Consumer Cyclical,Internet Retail,7.38,16.079999923706055,1.3871391664008303,0.9655939291498615,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",77.77777777777779,7.4074074074074066,70.37037037037038,-1.9512176967531936,5.183901553833365,1.7721501872853374,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,615.0
INVX,Energy,Oil & Gas Equipment & Services,1.05,19.100000381469727,0.8980458190878338,1.2426486032346147,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",77.77777777777779,7.4074074074074066,70.37037037037038,-1.6477842099230644,4.128645769515796,1.3800436665395877,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,836.0
HPAI,Technology,Software - Infrastructure,0.22,6.650000095367432,0.9104695203380198,2.154696132596685,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",88.88888888888889,18.51851851851852,70.37037037037037,-0.15014643053727905,3.9011809243382163,0.9104695203380198,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,828.5
AHR,Real Estate,REIT - Healthcare Facilities,4.41,30.18000030517578,1.5477826461947064,1.8937300610414731,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",88.88888888888889,18.51851851851852,70.37037037037037,-0.5109569275583481,2.953705292375073,1.7189087548716397,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,571.0
TIPT,Financial Services,Insurance - Specialty,0.74,22.989999771118164,4.977169733215914,2.570050827577219,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",88.88888888888889,18.51851851851852,70.37037037037037,-3.8477627861361996,4.228546804775002,4.977169733215914,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,166.0
ZI,Technology,Software - Application,3.76,12.010000228881836,2.3870477201410445,1.9220992678233328,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",88.88888888888889,18.51851851851852,70.37037037037037,-4.908946001118286,4.680625401613494,2.3870477201410445,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,375.0
ARLO,Industrials,Building Products & Equipment,1.17,11.920000076293945,0.3367000123544184,2.09027064304111,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",88.88888888888889,18.51851851851852,70.37037037037037,-3.793383809566253,3.259828863007863,0.16807107903202834,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,1221.0
BPYPP,Real Estate,Real Estate Services,10.01,16.184999465942383,0.9984390091784867,2.6335520149953138,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",88.88888888888889,18.51851851851852,70.37037037037037,-0.4000032865084102,1.65232382647802,0.8411229613650706,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,782.0
CCB,Financial Services,Banks - Regional,1.33,96.68000030517578,4.915896586311708,2.032213000246528,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",88.88888888888889,18.51851851851852,70.37037037037037,-0.891853120825048,2.7289599881457813,4.632033234434685,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,170.0
WTFCM,Financial Services,Banks - Regional,3.55,25.200000762939453,0.027785373960842463,5.042613636363637,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,11.11111111111111,70.37037037037037,-0.07929639555719348,0.13010247370783784,0.07942993455627434,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1522.0
DTF,Financial Services,Asset Management,0.08,11.399999618530273,0.44052189762193716,2.1983471074380163,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,11.11111111111111,70.37037037037037,-0.14636068771166633,0.44617550777440435,0.26384989686141225,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1139.0
MIN,Financial Services,Asset Management,0.31,2.7100000381469727,0.37037001061668295,0.6863655115511551,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",70.37037037037037,0.0,70.37037037037037,-0.36764670434089597,0.9197752064365435,0.37037001061668295,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1191.0
BRW,Financial Services,Asset Management,0.34,7.909999847412109,0.1265791382780046,1.13976033391679,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",70.37037037037037,0.0,70.37037037037037,-1.0012506382695352,0.8925196886732373,0.1265791382780046,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1437.0
COLD,Real Estate,REIT - Industrial,6.28,23.049999237060547,2.6725989030324415,2.23824442719308,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",88.88888888888889,18.51851851851852,70.37037037037037,-1.9983044708997144,2.683918004173021,2.8099873265956754,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,339.0
EVN,Financial Services,Asset Management,0.41,10.779999732971191,0.3724391313358666,1.9271623672230653,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,11.11111111111111,70.37037037037037,0.0,0.9061238239821616,0.2790672834529495,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1189.0
BHV,Financial Services,Asset Management,0.02,11.020000457763672,0.3643070782787694,1.8954248366013071,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,11.11111111111111,70.37037037037037,-2.3152019870507745,0.848092141374693,0.09082859831013312,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1198.0
DMA,Financial Services,Asset Management,0.08,8.800000190734863,1.0332968104904694,2.982718156603371,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",88.88888888888889,18.51851851851852,70.37037037037037,-1.34529018534425,2.0689925141676757,0.9174302896359121,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,764.0
FCPT,Real Estate,REIT - Retail,2.68,28.5,0.21096858233364824,1.5809704533566884,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,11.11111111111111,70.37037037037037,-1.213172883333935,1.8496243278484295,0.21096858233364824,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1346.0
FCAP,Financial Services,Banks - Regional,0.11,36.7599983215332,3.258426677336379,0.8936170212765957,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,14.814814814814813,66.66666666666667,-1.4477236637335134,2.5862765088449997,0.9890021444047381,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,277.0
ALSA,Financial Services,Shell Companies,0.05,12.359999656677246,0.8979563810387337,2.5703564727954973,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",77.77777777777779,11.11111111111111,66.66666666666667,0.0,1.3638463489544463,0.0,True,True,True,True,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,837.0
CHNR,Industrials,Pollution & Treatment Controls,0.01,0.6100000143051147,3.389837528843853,0.43872919818456885,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,14.814814814814813,66.66666666666667,-22.784810413097144,6.323186510578624,1.6666650109821601,True,True,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,268.5
ONC,Healthcare,Biotechnology,25.52,278.3800048828125,7.482627367881278,1.7775449624585298,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",85.18518518518519,18.51851851851852,66.66666666666667,-3.299986049349679,3.654692355142127,5.049058446344334,True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,97.0
TKC,Communication Services,Telecom Services,6.58,7.380000114440918,1.0958893372029044,0.6862059693465985,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",74.07407407407408,7.4074074074074066,66.66666666666667,-3.2765399246434845,1.7905539612678638,0.5449585970229709,True,True,False,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,736.0
AHCO,Healthcare,Medical Devices,1.46,11.09000015258789,-0.09009214899244888,1.1798100443119193,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,14.814814814814813,66.66666666666667,-4.643163856744181,5.107561021764904,-1.1586462686898225,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,1812.0
TLSA,Healthcare,Biotechnology,0.07,1.1299999952316284,15.306119718237898,1.4077402359622984,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",74.07407407407408,7.4074074074074066,66.66666666666667,-5.04202177342542,8.28065744571505,10.784315329613703,True,True,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,38.0
JMM,Financial Services,Asset Management,0.06,6.139999866485596,0.16312808903740095,1.8732782369146006,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,25.925925925925924,66.66666666666667,-0.9677410423445276,1.6046546869640477,-0.8077575165211792,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,1397.0
VNRX,Healthcare,Diagnostics & Research,0.06,0.6399999856948853,10.3448282949423,1.5985514743921365,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",85.18518518518519,18.51851851851852,66.66666666666667,-7.246378564303779,6.808037356573326,6.666660043928618,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,60.0
OFS,Financial Services,Asset Management,0.11,8.420000076293945,-0.7075409101562236,1.2081155856132801,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,14.814814814814813,66.66666666666667,-2.320183432950995,2.0698996020747837,-1.405150891043383,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,2515.0
PVL,Energy,Oil & Gas E&P,0.05,1.4600000381469727,2.0979085104515294,0.9031944219231393,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",74.07407407407408,7.4074074074074066,66.66666666666667,-8.176100157393751,2.935424866096011,0.6896544920278691,True,True,False,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,433.0
TBRG,Healthcare,Health Information Services,0.37,30.09000015258789,2.696248928662426,1.6796125815113156,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",85.18518518518519,18.51851851851852,66.66666666666667,-4.171972872156671,3.9809153936807222,2.0000005172470914,True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,335.0
MOH,Healthcare,Healthcare Plans,17.76,292.9800109863281,2.90471700307533,1.1493643007308039,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",74.07407407407408,7.4074074074074066,66.66666666666667,-10.515864601166358,4.9901013477413505,0.957959566629385,True,True,False,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,313.0
QNRX,Healthcare,Biotechnology,0.01,0.35499998927116394,15.25973740089881,9.51747974529868,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,25.925925925925924,66.66666666666667,-56.17284095972308,9.43662023856466,0.2824822371003677,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,39.0
RTX,Industrials,Aerospace & Defense,171.64,130.52000427246094,2.521409767830529,1.0881778789006915,40,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",74.07407407407408,7.4074074074074066,66.66666666666667,-0.9434557091015261,1.9524813929362888,1.6352640814968122,True,True,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,359.0
