symbol,sector,industry,market_cap_B,last_price,change_pct,volume_vs_avg,data_days,data_completeness,indicators_used,bullish_score,bearish_score,net_score,pct_from_52w_high,volatility,day_change,bull_price_above_10ma,bull_price_above_20ma,bull_strong_volume_today,bull_bullish_spike_recent,bull_healthy_volume,bull_rsi_bullish,bull_macd_bullish,bull_bullish_momentum,bull_near_52w_high,bull_bullish_gap,bull_strong_range,bull_positive_day,bear_price_below_10ma,bear_price_below_20ma,bear_strong_volume_today,bear_bearish_spike_recent,bear_distribution_volume,bear_rsi_bearish,bear_macd_bearish,bear_bearish_momentum,bear_far_from_52w_high,bear_bearish_gap,bear_strong_range,bear_negative_day,morning_momentum_rank
SNN,Healthcare,Medical Devices,11.21,28.920000076293945,2.8815348571856525,1.7348207939892375,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,18.51851851851852,81.48148148148148,-1.1957648650356978,2.037640777078554,0.20789835299193093,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,781.0
COMM,Technology,Communication Equipment,1.1,6.170000076293945,26.175874125908226,3.8646277391283603,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,18.51851851851852,81.48148148148148,-1.2799987792968759,5.846261409038218,5.470088493642056,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,14.0
NIO,Consumer Cyclical,Auto Manufacturers,9.11,4.71999979019165,10.538637266398654,1.8826525838839252,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,18.51851851851852,81.48148148148148,-3.8696550534640273,4.524818978304471,7.7625494718538635,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,90.0
TSBK,Financial Services,Banks - Regional,0.24,32.040000915527344,4.296880311449169,1.3668430335097002,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",88.88888888888889,7.4074074074074066,81.48148148148148,-0.062384456977393477,2.1300915400303984,3.655778303764179,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,462.0
XIN,Real Estate,Real Estate - Development,0.02,3.0899999141693115,8.421053247988963,3.1284722222222223,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,18.51851851851852,81.48148148148148,-4.629632559441832,5.709664383899645,6.551717674264657,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,138.0
DOLE,Consumer Defensive,Farm Products,1.31,14.6899995803833,4.555155736371308,2.2715300679489165,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,18.51851851851852,81.48148148148148,-2.7152370246928403,2.394729789502472,1.6608980919451621,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,419.0
ZI,Technology,Software - Application,3.76,11.729999542236328,23.08499339883232,4.302833996928764,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,18.51851851851852,81.48148148148148,-2.7766270186337594,4.377666681858557,4.9664370651341105,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,16.0
CEVA,Technology,Semiconductors,0.76,38.439998626708984,18.276918851412248,3.100550027810395,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,18.51851851851852,81.48148148148148,-1.2332979568825508,5.537385998027579,8.46501161469877,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,27.0
ACMR,Technology,Semiconductor Equipment & Materials,1.29,27.690000534057617,20.706189578975653,2.76980646724669,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,18.51851851851852,81.48148148148148,-3.317035180993,6.42109008175286,0.07228210230765253,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,21.0
TIPT,Financial Services,Insurance - Specialty,0.74,21.899999618530273,1.061373056883097,1.6976414701225102,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,18.51851851851852,81.48148148148148,-4.32503188080412,3.7932163309506985,0.4587173622452312,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,1564.0
LOGC,Consumer Cyclical,Internet Retail,0.2,8.90999984741211,3.2444928071629686,3.0975446000383657,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,18.51851851851852,81.48148148148148,-4.603857581914905,4.572712079159282,2.2962090515407763,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,675.0
GOGL,Industrials,Marine Shipping,1.84,9.819999694824219,4.46808609934406,3.0758182841941197,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,18.51851851851852,81.48148148148148,-1.9960155070101737,2.5312784097562138,1.8672131233495648,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,438.0
UVE,Financial Services,Insurance - Property & Casualty,0.55,22.40999984741211,9.26377180559328,2.495628861172631,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,18.51851851851852,81.48148148148148,-0.796814094554843,2.804870050672224,8.470474409123518,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,113.0
VICR,Technology,Electronic Components,2.31,64.70999908447266,7.064858628035631,1.0054967153773964,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",88.88888888888889,7.4074074074074066,81.48148148148148,-1.5068461335689842,5.76307395564313,4.472070583109811,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,189.0
BGS,Consumer Defensive,Packaged Foods,0.51,7.03000020980835,2.928261908292562,1.8226170574896086,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,18.51851851851852,81.48148148148148,-4.223432375137525,4.470636013056985,0.5722523605145469,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,769.0
AVA,Utilities,Utilities - Diversified,2.9,39.90999984741211,4.585953896744255,2.028245019805959,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-0.6472450420328957,1.8334579403883926,3.126612559737718,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,413.0
RILY,Financial Services,Financial Conglomerates,0.14,5.639999866485596,35.57692484037418,3.1266892441955125,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-11.041013710647396,12.170719808776216,32.70587921142578,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,8.0
INVE,Industrials,Building Products & Equipment,0.08,3.609999895095825,1.6901392559285133,0.9983700081499592,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,-8.375638510965866,5.639098663017067,0.27777752022684066,True,True,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,1213.5
MELI,Consumer Cyclical,Internet Retail,97.45,2197.639892578125,1.339103274654474,0.9049131964143878,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,-7.449870020057336,3.663053044091807,0.5329348439743198,True,True,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,1396.0
HURN,Industrials,Consulting Services,2.25,148.17999267578125,18.231860297527504,3.0613292276109827,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-3.635306913808034,3.4750214584546835,10.376158417714155,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,28.0
INVX,Energy,Oil & Gas Equipment & Services,1.05,18.93000030517578,17.28625167927045,2.382471873022859,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-2.37235223802138,4.078937171410227,1.9386139809786984,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,32.0
ITIC,Financial Services,Insurance - Specialty,0.42,236.60000610351562,1.375383145062714,0.3579175704989154,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",74.07407407407408,0.0,74.07407407407408,-2.2314024365637897,2.596908187254985,0.03382455166984766,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1371.0
YUMC,Consumer Cyclical,Restaurants,17.43,48.9900016784668,2.532446484059392,1.0719207419270735,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,-2.1178772722315165,3.3891753616595515,0.14309793978268814,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,877.0
BBWI,Consumer Cyclical,Specialty Retail,8.15,41.08000183105469,1.1075578417658383,1.5468341406953316,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-1.886785576744976,3.72059728311921,0.3664830802845964,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,1540.0
XPEV,Consumer Cyclical,Auto Manufacturers,14.35,21.989999771118164,14.950343626867957,2.2605748017224676,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-1.212940049359712,5.119211707039127,6.027001030832735,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,44.0
STN,Industrials,Engineering & Construction,8.85,89.33000183105469,6.675428839130282,2.919672131147541,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-1.0084176133166811,2.3100535069067427,5.094119801240815,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,215.0
U,Technology,Software - Application,8.94,26.510000228881836,3.352828940123165,0.6245072350872224,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,-14.151551329822897,6.946435284459046,2.0007713056678478,True,True,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,648.0
JAZZ,Healthcare,Biotechnology,7.52,144.1699981689453,3.2218801882969883,2.425652749804946,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-2.627312882474553,3.2332854916461007,2.6120983408863374,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,682.0
ACR,Real Estate,REIT - Mortgage,0.14,20.40999984741211,0.8897692004390612,2.0425165182418845,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-3.635507302497565,2.6877588961787424,0.09808954567123163,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,1685.0
LI,Consumer Cyclical,Auto Manufacturers,24.47,32.915000915527344,10.30496228959561,1.8169935802820407,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-0.6189553833592321,5.151796486349426,0.9662652029149843,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,97.0
TMQ,Basic Materials,Other Industrial Metals & Mining,0.2,1.4800000190734863,13.84615948919734,0.32783555093717526,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,-15.909089369714746,8.832047576012606,5.7142888769811995,True,True,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,49.0
TGB,Basic Materials,Copper,0.57,2.25,8.695655679332305,1.9524448993773889,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-3.017238588664739,5.746035348801385,6.132081200873962,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,127.0
LNTH,Healthcare,Drug Manufacturers - Specialty & Generic,6.43,93.25,16.48968950033329,2.403063536662739,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-7.664123207736273,5.163690515150745,15.123456790123457,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,35.0
OVBC,Financial Services,Banks - Regional,0.11,29.280000686645508,4.571431023733963,1.0,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,0.0,2.446819466915612,3.6093434164987226,True,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,415.0
OLED,Technology,Electronic Components,7.12,161.58999633789062,2.7142059591135803,0.9508310249307479,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,-1.6434335982592585,2.988163292208765,1.4057045174632021,True,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,819.0
WCT,Technology,Software - Application,0.09,2.809999942779541,6.439387542431052,0.7798523860499184,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,0.0,7.890188497102092,4.460962193550144,True,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,228.0
CCU,Consumer Defensive,Beverages - Brewers,2.24,13.800000190734863,5.504589229575507,4.454056888189802,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-0.9332384177523356,1.94616986382686,3.7593984423271998,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,308.0
CAAS,Consumer Cyclical,Auto Parts,0.12,4.78000020980835,4.3668185465919995,1.1585365853658536,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,0.0,3.735803068485456,3.017248865327926,True,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,453.0
SNT,Industrials,Security & Protection Services,0.09,3.880000114440918,3.4666697184244866,0.8614285714285714,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,-2.267000340572234,5.522827963794788,1.8372748743483935,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,627.0
MERC,Basic Materials,Paper & Paper Products,0.46,8.079999923706055,2.278478812224005,0.8120421654457746,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,-2.2974670319304447,4.570367440128694,1.6352216045264933,True,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,961.0
PRCH,Technology,Software - Application,0.45,6.599999904632568,74.14247944756337,7.068455730166505,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,25.925925925925924,74.07407407407408,-4.624279886319815,8.654761491055778,36.08247493630783,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,False,2.0
JKS,Technology,Solar,1.02,23.860000610351562,6.375391376369288,1.8779776083849453,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-16.456578933748013,5.0652603965914675,2.0967041229008165,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,240.0
FER,Industrials,Infrastructure Operations,30.94,45.349998474121094,1.6588160808000962,1.2221655617882032,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,-1.0905125771862645,1.7821233991218925,1.0922823386151803,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,1238.0
LYG,Financial Services,Banks - Regional,47.01,3.6600000858306885,3.098595351885347,3.269442752663925,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-1.0810800361494066,2.2833733912830056,1.9498655525058473,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,711.0
GOTU,Consumer Defensive,Education & Training Services,0.57,3.319999933242798,31.225295288010123,3.2211719984897256,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-2.352945878843815,8.100258051184756,18.571428206502173,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,10.0
PLOW,Consumer Cyclical,Auto Parts,0.6,27.549999237060547,2.378295775835859,1.818739352640545,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",100.0,25.925925925925924,74.07407407407408,-4.107206139843644,2.883069546235369,1.548102061504375,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,False,930.0
ALX,Real Estate,REIT - Retail,0.98,213.92999267578125,2.5551229224896055,2.02720207253886,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-0.5947744055357918,2.685338833884566,1.8665769589445436,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,869.0
KOP,Basic Materials,Specialty Chemicals,0.6,32.27000045776367,1.096492420529982,1.734947752529441,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-2.1231444859634907,2.5941828206430833,0.1241108163061666,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,1551.0
DVAX,Healthcare,Drug Manufacturers - Specialty & Generic,1.72,13.6899995803833,2.0879920667950413,1.1159155583361924,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,-2.562281889426321,3.4853383889451797,1.4074042991355507,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,1031.0
MWG,Industrials,Rental & Leasing Services,0.01,0.3499999940395355,12.903223015391262,4.169574648684335,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-4.10959317953049,5.8367326329122475,4.477607558580465,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,56.0
GEL,Energy,Oil & Gas Midstream,1.29,12.270000457763672,1.825728328186793,0.6059645340604062,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,-1.2872071076738933,3.7082306987051483,0.7389174904178342,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,1148.0
DB,Financial Services,Banks - Regional,39.16,21.700000762939453,1.4492818239211225,2.239445658064924,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-1.1839632621708174,2.3140225278081754,0.41647454903253056,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,1335.0
OCFT,Technology,Software - Application,0.13,4.539999961853027,5.336427427540946,0.6736900471305795,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,-1.3043466092057199,8.341723371727879,1.5659994395296417,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,325.0
CSIQ,Technology,Solar,0.68,11.739999771118164,6.052394713318776,2.0319870283018866,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-14.055637611575012,4.636164537672074,3.527333449276804,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,271.0
NATH,Consumer Cyclical,Restaurants,0.33,104.7699966430664,3.948800170043376,1.8574766355140186,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",92.5925925925926,18.51851851851852,74.07407407407408,-0.18102366907734035,3.7047916234704403,2.234575732942612,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,524.0
DDL,Consumer Defensive,Grocery Stores,0.74,3.609999895095825,4.0345782516223005,1.1349344108357282,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,7.4074074074074066,74.07407407407408,-6.233766635888993,5.387812360779986,0.27777752022684066,True,True,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,504.0
BRID,Consumer Defensive,Packaged Foods,0.09,10.489999771118164,1.844656086066987,0.4787234042553192,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",77.77777777777779,7.4074074074074066,70.37037037037038,-3.1394289472122305,1.2052298082414554,1.844656086066987,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,1137.0
TSLX,Financial Services,Asset Management,2.09,23.260000228881836,0.3451247741709018,0.5062663853187543,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",77.77777777777779,7.4074074074074066,70.37037037037038,-1.6906154738374757,1.4924440610743759,0.2154293252110806,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,2216.0
FNF,Financial Services,Insurance - Specialty,15.92,61.5099983215332,0.9519087698218076,1.3653692319888153,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",77.77777777777779,7.4074074074074066,70.37037037037038,-0.5657974221872086,2.0693499525154033,1.051420077014642,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,1639.0
NWG,Financial Services,Banks - Regional,43.44,12.039999961853027,2.0338963325323256,3.1677047821666284,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",88.88888888888889,18.51851851851852,70.37037037037037,-0.33112551411966784,2.515425212521536,2.0338963325323256,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,1056.0
JHS,Financial Services,Asset Management,0.13,11.449999809265137,0.9700145960945372,2.5180972078593586,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,11.11111111111111,70.37037037037037,-0.17437190320879203,0.7610743572678225,0.9700145960945372,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1623.0
TXO,Energy,Oil & Gas E&P,0.76,20.209999084472656,2.4328411220121193,2.8313586535267414,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",88.88888888888889,18.51851851851852,70.37037037037037,-2.3671577797430787,2.7861016337647775,2.277322117299807,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,917.0
IPAR,Consumer Defensive,Household & Personal Products,4.52,144.5399932861328,3.9407419989562653,1.9004164625183733,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",88.88888888888889,18.51851851851852,70.37037037037037,-1.0406711610762343,3.041174768460481,3.5832021216650745,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,526.0
UBCP,Financial Services,Banks - Regional,0.07,13.479999542236328,2.1212101289172614,2.0,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",88.88888888888889,18.51851851851852,70.37037037037037,-3.8516469179451063,2.787199191846897,2.353830403542534,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,1017.0
DYNX,Financial Services,Shell Companies,0.16,9.869999885559082,0.10142220314444117,3.058843002565588,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,11.11111111111111,70.37037037037037,-0.3030276174459612,0.14111798817645363,0.09126685395215439,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2519.0
VLYPP,Financial Services,Banks - Regional,3.12,25.350000381469727,0.07895956503716217,2.100238663484487,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,11.11111111111111,70.37037037037037,-1.2850464166059394,0.5381786429904208,0.3165806183492714,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2561.0
KALV,Healthcare,Biotechnology,0.44,10.859999656677246,0.7888634910092618,1.5315633523674967,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",88.88888888888889,18.51851851851852,70.37037037037037,-4.61133563153342,5.6689027582728455,0.5555506007662414,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,1767.0
AHCO,Healthcare,Medical Devices,1.46,11.100000381469727,4.323308489699906,1.957417210167838,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",88.88888888888889,18.51851851851852,70.37037037037037,-2.802098885169768,5.077220123661483,4.323308489699906,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,458.0
FSHP,Financial Services,Shell Companies,0.09,10.260000228881836,0.19531697471404375,2.7853881278538815,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",81.48148148148148,11.11111111111111,70.37037037037037,-0.09737320775167202,0.14550570697447696,0.19531697471404375,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2408.0
ECX,Consumer Cyclical,Auto Parts,0.55,2.3299999237060547,8.37208466764563,1.8092967126576234,39,90.0,"MA10, MA20, RSI, MACD, Gaps, ATR, ROC, 52wHigh",88.88888888888889,18.51851851851852,70.37037037037037,-0.851063052687262,6.968116491409273,7.870362551860177,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,140.0
